,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
330,42,0.1671650000007503,1599.0,473.0,True,10,0.4,95
331,43,0.1704092080008195,1599.0,484.0,True,10,0.4,95
332,44,0.1735653750001802,1599.0,495.0,True,10,0.4,95
333,45,0.17676741700051934,1599.0,506.0,True,10,0.4,95
334,46,0.1840674580007544,1599.0,517.0,True,10,0.4,95
335,47,0.18736600000011094,1599.0,528.0,True,10,0.4,95
336,48,0.19062174999999115,1599.0,539.0,True,10,0.4,95
337,49,0.19380708300013794,1599.0,550.0,True,10,0.4,95
338,50,0.19697037500009174,1599.0,561.0,True,10,0.4,95
339,51,0.20196883300013724,1599.0,572.0,True,10,0.4,95
340,52,0.20483687500018277,1599.0,583.0,True,10,0.4,95
341,53,0.20805954200022825,1599.0,594.0,True,10,0.4,95
342,54,0.21123275000081776,1599.0,605.0,True,10,0.4,95
343,55,0.21451633300057438,1599.0,616.0,True,10,0.4,95
344,56,0.2198633330008306,1599.0,627.0,True,10,0.4,95
345,57,0.22273312500055908,1599.0,638.0,True,10,0.4,95
346,58,0.22596920800060616,1599.0,649.0,True,10,0.4,95
347,59,0.22916504200020427,1599.0,660.0,True,10,0.4,95
348,60,0.23233320800045476,1599.0,671.0,True,10,0.4,95
349,61,0.2421336670004166,1599.0,682.0,True,10,0.4,95
350,62,0.24494016700009524,1599.0,693.0,True,10,0.4,95
351,63,0.24803466700086574,1599.0,704.0,True,10,0.4,95
352,64,0.2511538750004547,1599.0,715.0,True,10,0.4,95
353,65,0.25406904200008285,1599.0,726.0,True,10,0.4,95
354,66,0.2595210830004362,1599.0,737.0,True,10,0.4,95
355,67,0.26257533300031355,1599.0,748.0,True,10,0.4,95
356,68,0.2659760420001476,1599.0,759.0,True,10,0.4,95
357,69,0.2692542920003689,1599.0,770.0,True,10,0.4,95
358,70,0.27259862500068266,1599.0,781.0,True,10,0.4,95
359,71,0.2779147920000469,1599.0,792.0,True,10,0.4,95
360,72,0.28103591700073594,1599.0,803.0,True,10,0.4,95
361,73,0.28412850000040635,1599.0,814.0,True,10,0.4,95
362,74,0.2873314170001322,1599.0,825.0,True,10,0.4,95
363,75,0.29026512500058743,1599.0,836.0,True,10,0.4,95
364,76,0.2957971670002735,1599.0,847.0,True,10,0.4,95
365,77,0.29952400000001944,1599.0,858.0,True,10,0.4,95
366,78,0.3027395830004025,1599.0,869.0,True,10,0.4,95
367,79,0.30590870800006087,1599.0,880.0,True,10,0.4,95
368,80,0.30906908300039504,1599.0,891.0,True,10,0.4,95
369,81,0.31803129200034164,1599.0,902.0,True,10,0.4,95
370,82,0.3210451250006372,1599.0,913.0,True,10,0.4,95
371,83,0.3240249580003365,1599.0,924.0,True,10,0.4,95
372,84,0.3278272920006202,1599.0,935.0,True,10,0.4,95
373,85,0.3312326250006663,1599.0,946.0,True,10,0.4,95
374,86,0.33691170800011605,1599.0,957.0,True,10,0.4,95
375,87,0.3397335830004522,1599.0,968.0,True,10,0.4,95
376,88,0.3431405420005831,1599.0,979.0,True,10,0.4,95
377,89,0.34585995800080127,1599.0,990.0,True,10,0.4,95
378,90,0.3489396670001952,1599.0,1001.0,True,10,0.4,95
379,91,0.35519762500007346,1599.0,1012.0,True,10,0.4,95
380,92,0.35811050000029354,1599.0,1023.0,True,10,0.4,95
381,93,0.36157612500028335,1599.0,1034.0,True,10,0.4,95
382,94,0.36495504200047435,1599.0,1045.0,True,10,0.4,95
383,95,0.3681983330006915,1599.0,1056.0,True,10,0.4,95
