,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
344,89,0.02970016699964617,2097.0,10000.0,110,0.1,950
345,90,0.029970999999932246,2097.0,10111.0,110,0.1,950
346,91,0.030234249999921303,2097.0,10222.0,110,0.1,950
347,92,0.030493832999127335,2097.0,10333.0,110,0.1,950
348,93,0.03075266699943313,2097.0,10444.0,110,0.1,950
349,94,0.031018791999485984,2097.0,10555.0,110,0.1,950
350,95,0.031284874999983,2097.0,10666.0,110,0.1,950
351,96,0.03154508299940062,2097.0,10777.0,110,0.1,950
352,97,0.03189012499933597,2097.0,10888.0,110,0.1,950
353,98,0.03218266699968808,2097.0,10999.0,110,0.1,950
354,99,0.03242333299931488,2097.0,11110.0,110,0.1,950
355,100,0.03266345799966075,2097.0,11221.0,110,0.1,950
356,101,0.035114416999931564,2097.0,11332.0,110,0.1,950
357,102,0.03539812499911932,2097.0,11443.0,110,0.1,950
358,103,0.03563887499967677,2097.0,11554.0,110,0.1,950
359,104,0.03587316699940857,2097.0,11665.0,110,0.1,950
360,105,0.036109749999923224,2097.0,11776.0,110,0.1,950
361,106,0.036344666999866604,2097.0,11887.0,110,0.1,950
362,107,0.036579874999915774,2097.0,11998.0,110,0.1,950
363,108,0.036815124999520776,2097.0,12109.0,110,0.1,950
364,109,0.03705012499995064,2097.0,12220.0,110,0.1,950
365,110,0.03729099999964092,2097.0,12331.0,110,0.1,950
366,111,0.03752529199937271,2097.0,12442.0,110,0.1,950
367,112,0.03775929199946404,2097.0,12553.0,110,0.1,950
368,113,0.0007082920001266757,2097.0,12664.0,110,0.1,950
369,114,0.008063625000431784,2097.0,12775.0,110,0.1,950
370,115,0.009414125000148488,2097.0,12886.0,110,0.1,950
371,116,0.010765291999632609,2097.0,12997.0,110,0.1,950
372,117,0.01212291699994239,2097.0,13108.0,110,0.1,950
373,118,0.013463207999848237,2097.0,13219.0,110,0.1,950
374,119,0.014772583000194572,2097.0,13330.0,110,0.1,950
375,120,0.016093958000055864,2097.0,13441.0,110,0.1,950
376,121,0.017450999999709893,2097.0,13552.0,110,0.1,950
377,122,0.018830707999768492,2097.0,13663.0,110,0.1,950
378,123,0.02019158300026902,2097.0,13774.0,110,0.1,950
379,124,0.021523624999645108,2097.0,13885.0,110,0.1,950
380,125,0.022831666999991285,2097.0,13996.0,110,0.1,950
381,126,0.024218333000135317,2097.0,14107.0,110,0.1,950
382,127,0.02558933300042554,2097.0,14218.0,110,0.1,950
383,128,0.026886333000220475,2097.0,14329.0,110,0.1,950
384,129,0.028171541999654437,2097.0,14440.0,110,0.1,950
385,130,0.029459166999913577,2097.0,14551.0,110,0.1,950
386,131,0.03075608299968735,2097.0,14662.0,110,0.1,950
387,132,0.0320354169998609,2097.0,14773.0,110,0.1,950
388,133,0.033323083000141196,2097.0,14884.0,110,0.1,950
389,134,0.034817042000213405,2097.0,14995.0,110,0.1,950
390,135,0.03619287499986967,2097.0,15106.0,110,0.1,950
391,136,0.03753212500032532,2097.0,15217.0,110,0.1,950
392,137,0.03886125000008178,2097.0,15328.0,110,0.1,950
393,138,0.04020320800009358,2097.0,15439.0,110,0.1,950
394,139,0.04150174999995215,2097.0,15550.0,110,0.1,950
395,140,0.042799167000339366,2097.0,15661.0,110,0.1,950
396,141,0.04410891699990316,2097.0,15772.0,110,0.1,950
397,142,0.04539325000041572,2097.0,15883.0,110,0.1,950
398,143,0.04667700000027253,2097.0,15994.0,110,0.1,950
399,0,0.00018095799987349892,0.0,160.0,160,0.1,950
400,1,0.0017409579995728564,1725.0,322.0,160,0.1,950
401,2,0.00199912499920174,1725.0,483.0,160,0.1,950
402,3,0.0022497079999084235,1725.0,644.0,160,0.1,950
403,4,0.002489582999260165,1780.0,806.0,160,0.1,950
404,5,0.0027375419995223638,1780.0,967.0,160,0.1,950
405,6,0.0029785419992549578,1836.0,1129.0,160,0.1,950
406,7,0.0032217499992839294,1836.0,1290.0,160,0.1,950
407,8,0.003457582999544684,1845.0,1452.0,160,0.1,950
408,9,0.003695082999911392,1845.0,1613.0,160,0.1,950
409,10,0.00393095799972798,1845.0,1774.0,160,0.1,950
410,11,0.0041671249991850345,1909.0,1936.0,160,0.1,950
411,12,0.004403999999340158,1909.0,2097.0,160,0.1,950
412,13,0.004636874999960128,1984.0,2259.0,160,0.1,950
413,14,0.004868999999416701,1984.0,2420.0,160,0.1,950
414,15,0.0050985419993594405,1984.0,2581.0,160,0.1,950
415,16,0.005327707999640552,1984.0,2742.0,160,0.1,950
416,17,0.005557167000006302,2016.0,2904.0,160,0.1,950
417,18,0.0057889579993570806,2016.0,3065.0,160,0.1,950
418,19,0.0060213329998077825,2016.0,3226.0,160,0.1,950
419,20,0.006256791999476263,2044.0,3388.0,160,0.1,950
420,21,0.006493207999483275,2044.0,3549.0,160,0.1,950
421,22,0.00673591699978715,2061.0,3711.0,160,0.1,950
422,23,0.0069750829998156405,2073.0,3873.0,160,0.1,950
423,24,0.007215541999357811,2073.0,4034.0,160,0.1,950
424,25,0.007449249999808671,2073.0,4195.0,160,0.1,950
425,26,0.007679041999836045,2083.0,4357.0,160,0.1,950
426,27,0.007911207999313774,2083.0,4518.0,160,0.1,950
427,28,0.008148291999532375,2083.0,4679.0,160,0.1,950
428,29,0.008391707999180653,2083.0,4840.0,160,0.1,950
429,30,0.008622374999504245,2083.0,5001.0,160,0.1,950
430,31,0.008861457999955746,2083.0,5162.0,160,0.1,950
431,32,0.009095291999983601,2083.0,5323.0,160,0.1,950
432,33,0.009336249999250867,2083.0,5484.0,160,0.1,950
433,34,0.009575957999913953,2083.0,5645.0,160,0.1,950
434,35,0.009816916999625391,2093.0,5807.0,160,0.1,950
435,36,0.01005629199971736,2093.0,5968.0,160,0.1,950
436,37,0.010295249999217049,2093.0,6129.0,160,0.1,950
437,38,0.010570832999292179,2094.0,6291.0,160,0.1,950
438,39,0.010869166999327717,2094.0,6452.0,160,0.1,950
439,40,0.011122916999738663,2094.0,6613.0,160,0.1,950
440,41,0.011371791999408742,2094.0,6774.0,160,0.1,950
441,42,0.011618499999713094,2094.0,6935.0,160,0.1,950
442,43,0.011871499999870139,2094.0,7096.0,160,0.1,950
443,44,0.012117708000005223,2094.0,7257.0,160,0.1,950
444,45,0.012361249999230495,2094.0,7418.0,160,0.1,950
445,46,0.012613375000000815,2094.0,7579.0,160,0.1,950
446,47,0.0128673749995869,2094.0,7740.0,160,0.1,950
447,48,0.013110041999425448,2094.0,7901.0,160,0.1,950
